Receiver Time [s],Clock Bias [m],ClockDrift [m/s]
1421117274.9776187,-344329.2352305871,-102.8503566289969
1421117275.9776187,-344432.085587216,-102.8503566289969
1421117276.9776187,-344534.93594384496,-102.8503566289969
1421117277.9776187,-344637.7863004739,-102.8503566289969
1421117278.9776187,-344740.63665710285,-102.8503566289969
1421117279.9776187,-344843.4870137318,-102.8503566289969
1421117280.9776187,-344946.33737036074,-102.8503566289969
1421117281.9776187,-345049.1877269897,-102.8503566289969
1421117282.9776187,-345152.0380836186,-102.8503566289969
1421117283.9776187,-345254.88844024757,-102.8503566289969
1421117284.9776187,-345357.7387968765,-102.8503566289969
1421117285.9776187,-345460.58915350545,-102.8503566289969
1421117286.9776187,-345563.4395101344,-102.8503566289969
1421117287.9776187,-345666.28986676334,-102.8503566289969
1421117288.9776187,-345769.1402233923,-102.8503566289969
1421117289.9776187,-345871.99058002123,-102.8503566289969
1421117290.9776187,-345974.8409366502,-102.8503566289969
1421117291.9776187,-346077.6912932791,-102.8503566289969
1421117292.9776187,-346180.54164990806,-102.8503566289969
1421117293.9776187,-346283.392006537,-102.8503566289969
1421117294.9776187,-346386.24236316595,-102.8503566289969
1421117295.9776187,-346489.0927197949,-102.8503566289969
1421117296.9776187,-346591.94307642384,-102.8503566289969
1421117297.9776187,-346694.7934330528,-102.8503566289969
1421117298.9776187,-346797.6437896817,-102.8503566289969
1421117299.9776187,-346900.49414631067,-102.8503566289969
1421117300.9776187,-347003.3445029396,-102.8503566289969
1421117301.9776187,-347106.19485956855,-102.8503566289969
1421117302.9776187,-347209.0452161975,-102.8503566289969
1421117303.9776187,-347311.89557282644,-102.8503566289969
1421117304.9776187,-347414.7459294554,-102.8503566289969
1421117305.9776187,-347517.5962860843,-102.8503566289969
1421117306.9776187,-347620.4466427133,-102.8503566289969
1421117307.9776187,-347723.2969993422,-102.8503566289969
1421117308.9776187,-347826.14735597116,-102.8503566289969
1421117309.9776187,-347928.9977126001,-102.8503566289969
1421117310.9776187,-348031.84806922905,-102.8503566289969
1421117311.9776187,-348134.698425858,-102.8503566289969
1421117312.9776187,-348237.54878248693,-102.8503566289969
1421117313.9776187,-348340.3991391159,-102.8503566289969
1421117314.9776187,-348443.2494957448,-102.8503566289969
1421117315.9776187,-348546.09985237377,-102.8503566289969
1421117316.9776187,-348648.9502090027,-102.8503566289969
1421117317.9776187,-348751.80056563165,-102.8503566289969
1421117318.9776187,-348854.6509222606,-102.8503566289969
1421117319.9776187,-348957.50127888954,-102.8503566289969
1421117320.9776187,-349060.3516355185,-102.8503566289969
1421117321.9776187,-349163.2019921474,-102.8503566289969
1421117322.9776187,-349266.0523487764,-102.8503566289969
1421117323.9776187,-349368.9027054053,-102.8503566289969
1421117324.9776187,-349471.75306203426,-102.8503566289969
1421117325.9776187,-349574.6034186632,-102.8503566289969
1421117326.9776187,-349677.45377529215,-102.8503566289969
1421117327.9776187,-349780.3041319211,-102.8503566289969
1421117328.9776187,-349883.15448855003,-102.8503566289969
1421117329.9776187,-349986.004845179,-102.8503566289969
1421117330.9776187,-350088.8552018079,-102.8503566289969
1421117331.9776187,-350191.70555843686,-102.8503566289969
1421117332.9776187,-350294.5559150658,-102.8503566289969
1421117333.9776187,-350397.40627169475,-102.8503566289969
1421117334.9776187,-350500.2566283237,-102.8503566289969
1421117335.9776187,-350603.10698495264,-102.8503566289969
1421117336.9776187,-350705.9573415816,-102.8503566289969
1421117337.9776187,-350808.8076982105,-102.8503566289969
1421117338.9776187,-350911.65805483947,-102.8503566289969
1421117339.9776187,-351014.5084114684,-102.8503566289969
1421117340.9776187,-351117.35876809736,-102.8503566289969
1421117341.9776187,-351220.2091247263,-102.8503566289969
1421117342.9776187,-351323.05948135525,-102.8503566289969
1421117343.9776187,-351425.9098379842,-102.8503566289969
1421117344.9776187,-351528.76019461313,-102.8503566289969
1421117345.9776187,-351631.6105512421,-102.8503566289969
1421117346.9776187,-351734.460907871,-102.8503566289969
1421117347.9776187,-351837.31126449996,-102.8503566289969
1421117348.9776187,-351940.1616211289,-102.8503566289969
1421117349.9776187,-352043.01197775785,-102.8503566289969
1421117350.9776187,-352145.8623343868,-102.8503566289969
1421117351.9776187,-352248.71269101574,-102.8503566289969
1421117352.9776187,-352351.5630476447,-102.8503566289969
1421117353.9776187,-352454.4134042736,-102.8503566289969
1421117354.9776187,-352557.26376090257,-102.8503566289969
1421117355.9776187,-352660.1141175315,-102.8503566289969
1421117356.9776187,-352762.96447416046,-102.8503566289969
1421117357.9776187,-352865.8148307894,-102.8503566289969
1421117358.9776187,-352968.66518741834,-102.8503566289969
1421117359.9776187,-353071.5155440473,-102.8503566289969
1421117360.9776187,-353174.36590067623,-102.8503566289969
1421117361.9776187,-353277.2162573052,-102.8503566289969
1421117362.9776187,-353380.0666139341,-102.8503566289969
1421117363.9776187,-353482.91697056306,-102.8503566289969
1421117364.9776187,-353585.767327192,-102.8503566289969
1421117365.9776187,-353688.61768382095,-102.8503566289969
1421117366.9776187,-353791.4680404499,-102.8503566289969
1421117367.9776187,-353894.31839707884,-102.8503566289969
1421117368.9776187,-353997.1687537078,-102.8503566289969
1421117369.9776187,-354100.0191103367,-102.8503566289969
1421117370.9776187,-354202.86946696567,-102.8503566289969
1421117371.9776187,-354305.7198235946,-102.8503566289969
1421117372.9776187,-354408.57018022356,-102.8503566289969
1421117373.9776187,-354511.4205368525,-102.8503566289969
1421117374.9776187,-354614.27089348144,-102.8503566289969
1421117375.9776187,-354717.1212501104,-102.8503566289969
1421117376.9776187,-354819.97160673933,-102.8503566289969
1421117377.9776187,-354922.8219633683,-102.8503566289969
1421117378.9776187,-355025.6723199972,-102.8503566289969
1421117379.9776187,-355128.52267662616,-102.8503566289969
1421117380.9776187,-355231.3730332551,-102.8503566289969
1421117381.9776187,-355334.22338988405,-102.8503566289969
1421117382.9776187,-355437.073746513,-102.8503566289969
1421117383.9776187,-355539.92410314194,-102.8503566289969
1421117384.9776187,-355642.7744597709,-102.8503566289969
1421117385.9776187,-355745.6248163998,-102.8503566289969
1421117386.9776187,-355848.47517302877,-102.8503566289969
1421117387.9776187,-355951.3255296577,-102.8503566289969
1421117388.9776187,-356054.17588628666,-102.8503566289969
1421117389.9776187,-356157.0262429156,-102.8503566289969
1421117390.9776187,-356259.87659954454,-102.8503566289969
1421117391.9776187,-356362.7269561735,-102.8503566289969
1421117392.9776187,-356465.57731280243,-102.8503566289969
1421117393.9776187,-356568.4276694314,-102.8503566289969
1421117394.9776187,-356671.2780260603,-102.8503566289969
1421117395.9776187,-356774.12838268926,-102.8503566289969
1421117396.9776187,-356876.9787393182,-102.8503566289969
1421117397.9776187,-356979.82909594715,-102.8503566289969
1421117398.9776187,-357082.6794525761,-102.8503566289969
1421117399.9776187,-357185.52980920504,-102.8503566289969
1421117400.9776187,-357288.380165834,-102.8503566289969
1421117401.9776187,-357391.2305224629,-102.8503566289969
1421117402.9776187,-357494.08087909187,-102.8503566289969
1421117403.9776187,-357596.9312357208,-102.8503566289969
1421117404.9776187,-357699.78159234975,-102.8503566289969
1421117405.9776187,-357802.6319489787,-102.8503566289969
1421117406.9776187,-357905.48230560764,-102.8503566289969
1421117407.9776187,-358008.3326622366,-102.8503566289969
1421117408.9776187,-358111.18301886553,-102.8503566289969
1421117409.9776187,-358214.0333754945,-102.8503566289969
1421117410.9776187,-358316.8837321234,-102.8503566289969
1421117411.9776187,-358419.73408875236,-102.8503566289969
1421117412.9776187,-358522.5844453813,-102.8503566289969
1421117413.9776187,-358625.43480201025,-102.8503566289969
1421117414.9776187,-358728.2851586392,-102.8503566289969
1421117415.9776187,-358831.13551526814,-102.8503566289969
1421117416.9776187,-358933.9858718971,-102.8503566289969
1421117417.9776187,-359036.836228526,-102.8503566289969
1421117418.9776187,-359139.68658515497,-102.8503566289969
1421117419.9776187,-359242.5369417839,-102.8503566289969
1421117420.9776187,-359345.38729841285,-102.8503566289969
1421117421.9776187,-359448.2376550418,-102.8503566289969
1421117422.9776187,-359551.08801167074,-102.8503566289969
1421117423.9776187,-359653.9383682997,-102.8503566289969
1421117424.9776187,-359756.7887249286,-102.8503566289969
1421117425.9776187,-359859.6390815576,-102.8503566289969
1421117426.9776187,-359962.4894381865,-102.8503566289969
1421117427.9776187,-360065.33979481546,-102.8503566289969
1421117428.9776187,-360168.1901514444,-102.8503566289969
1421117429.9776187,-360271.04050807335,-102.8503566289969
1421117430.9776187,-360373.8908647023,-102.8503566289969
1421117431.9776187,-360476.74122133123,-102.8503566289969
1421117432.9776187,-360579.5915779602,-102.8503566289969
1421117433.9776187,-360682.4419345891,-102.8503566289969
1421117434.9776187,-360785.29229121807,-102.8503566289969
1421117435.9776187,-360888.142647847,-102.8503566289969
1421117436.9776187,-360990.99300447595,-102.8503566289969
1421117437.9776187,-361093.8433611049,-102.8503566289969
1421117438.9776187,-361196.69371773384,-102.8503566289969
1421117439.9776187,-361299.5440743628,-102.8503566289969
1421117440.9776187,-361402.3944309917,-102.8503566289969
1421117441.9776187,-361505.2447876207,-102.8503566289969
1421117442.9776187,-361608.0951442496,-102.8503566289969
1421117443.9776187,-361710.94550087856,-102.8503566289969
1421117444.9776187,-361813.7958575075,-102.8503566289969
1421117445.9776187,-361916.64621413645,-102.8503566289969
1421117446.9776187,-362019.4965707654,-102.8503566289969
1421117447.9776187,-362122.34692739433,-102.8503566289969
1421117448.9776187,-362225.1972840233,-102.8503566289969
1421117449.9776187,-362328.0476406522,-102.8503566289969
1421117450.9776187,-362430.89799728116,-102.8503566289969
1421117451.9776187,-362533.7483539101,-102.8503566289969
1421117452.9776187,-362636.59871053905,-102.8503566289969
1421117453.9776187,-362739.449067168,-102.8503566289969
1421117454.9776187,-362842.29942379694,-102.8503566289969
1421117455.9776187,-362945.1497804259,-102.8503566289969
1421117456.9776187,-363048.0001370548,-102.8503566289969
1421117457.9776187,-363150.85049368377,-102.8503566289969
1421117458.9776187,-363253.7008503127,-102.8503566289969
1421117459.9776187,-363356.55120694166,-102.8503566289969
1421117460.9776187,-363459.4015635706,-102.8503566289969
1421117461.9776187,-363562.25192019955,-102.8503566289969
1421117462.9776187,-363665.1022768285,-102.8503566289969
1421117463.9776187,-363767.95263345743,-102.8503566289969
1421117464.9776187,-363870.8029900864,-102.8503566289969
1421117465.9776187,-363973.6533467153,-102.8503566289969
1421117466.9776187,-364076.50370334426,-102.8503566289969
1421117467.9776187,-364179.3540599732,-102.8503566289969
1421117468.9776187,-364282.20441660215,-102.8503566289969
1421117469.9776187,-364385.0547732311,-102.8503566289969
1421117470.9776187,-364487.90512986004,-102.8503566289969
1421117471.9776187,-364590.755486489,-102.8503566289969
1421117472.9776187,-364693.6058431179,-102.8503566289969
1421117473.9776187,-364796.45619974687,-102.8503566289969
1421117474.9776187,-364899.3065563758,-102.8503566289969
1421117475.9776187,-365002.15691300476,-102.8503566289969
1421117476.9776187,-365105.0072696337,-102.8503566289969
1421117477.9776187,-365207.85762626264,-102.8503566289969
1421117478.9776187,-365310.7079828916,-102.8503566289969
1421117479.9776187,-365413.55833952053,-102.8503566289969
1421117480.9776187,-365516.4086961495,-102.8503566289969
1421117481.9776187,-365619.2590527784,-102.8503566289969
1421117482.9776187,-365722.10940940736,-102.8503566289969
1421117483.9776187,-365824.9597660363,-102.8503566289969
1421117484.9776187,-365927.81012266525,-102.8503566289969
1421117485.9776187,-366030.6604792942,-102.8503566289969
1421117486.9776187,-366133.51083592314,-102.8503566289969
1421117487.9776187,-366236.3611925521,-102.8503566289969
1421117488.9776187,-366339.211549181,-102.8503566289969
1421117489.9776187,-366442.06190580997,-102.8503566289969
1421117490.9776187,-366544.9122624389,-102.8503566289969
1421117491.9776187,-366647.76261906786,-102.8503566289969
1421117492.9776187,-366750.6129756968,-102.8503566289969
1421117493.9776187,-366853.46333232574,-102.8503566289969
1421117494.9776187,-366956.3136889547,-102.8503566289969
1421117495.9776187,-367059.16404558363,-102.8503566289969
1421117496.9776187,-367162.0144022126,-102.8503566289969
1421117497.9776187,-367264.8647588415,-102.8503566289969
1421117498.9776187,-367367.71511547046,-102.8503566289969
1421117499.9776187,-367470.5654720994,-102.8503566289969
1421117500.9776187,-367573.41582872835,-102.8503566289969
1421117501.9776187,-367676.2661853573,-102.8503566289969
1421117502.9776187,-367779.11654198624,-102.8503566289969
1421117503.9776187,-367881.9668986152,-102.8503566289969
1421117504.9776187,-367984.8172552441,-102.8503566289969
1421117505.9776187,-368087.66761187307,-102.8503566289969
1421117506.9776187,-368190.517968502,-102.8503566289969
1421117507.9776187,-368293.36832513096,-102.8503566289969
1421117508.9776187,-368396.2186817599,-102.8503566289969
1421117509.9776187,-368499.06903838884,-102.8503566289969
1421117510.9776187,-368601.9193950178,-102.8503566289969
1421117511.9776187,-368704.76975164673,-102.8503566289969
1421117512.9776187,-368807.6201082757,-102.8503566289969
1421117513.9776187,-368910.4704649046,-102.8503566289969
1421117514.9776187,-369013.32082153356,-102.8503566289969
1421117515.9776187,-369116.1711781625,-102.8503566289969
1421117516.9776187,-369219.02153479145,-102.8503566289969
1421117517.9776187,-369321.8718914204,-102.8503566289969
1421117518.9776187,-369424.72224804934,-102.8503566289969
1421117519.9776187,-369527.5726046783,-102.8503566289969
1421117520.9776187,-369630.4229613072,-102.8503566289969
1421117521.9776187,-369733.27331793617,-102.8503566289969
1421117522.9776187,-369836.1236745651,-102.8503566289969
1421117523.9776187,-369938.97403119405,-102.8503566289969
1421117524.9776187,-370041.824387823,-102.8503566289969
1421117525.9776187,-370144.67474445194,-102.8503566289969
1421117526.9776187,-370247.5251010809,-102.8503566289969
1421117527.9776187,-370350.37545770983,-102.8503566289969
1421117528.9776187,-370453.2258143388,-102.8503566289969
1421117529.9776187,-370556.0761709677,-102.8503566289969
1421117530.9776187,-370658.92652759666,-102.8503566289969
1421117531.9776187,-370761.7768842256,-102.8503566289969
1421117532.9776187,-370864.62724085455,-102.8503566289969
1421117533.9776187,-370967.4775974835,-102.8503566289969
1421117534.9776187,-371070.32795411244,-102.8503566289969
1421117535.9776187,-371173.1783107414,-102.8503566289969
1421117536.9776187,-371276.0286673703,-102.8503566289969
1421117537.9776187,-371378.87902399927,-102.8503566289969
1421117538.9776187,-371481.7293806282,-102.8503566289969
1421117539.9776187,-371584.57973725715,-102.8503566289969
1421117540.9776187,-371687.4300938861,-102.8503566289969
1421117541.9776187,-371790.28045051504,-102.8503566289969
1421117542.9776187,-371893.130807144,-102.8503566289969
1421117543.9776187,-371995.9811637729,-102.8503566289969
1421117544.9776187,-372098.8315204019,-102.8503566289969
1421117545.9776187,-372201.6818770308,-102.8503566289969
1421117546.9776187,-372304.53223365976,-102.8503566289969
1421117547.9776187,-372407.3825902887,-102.8503566289969
1421117548.9776187,-372510.23294691765,-102.8503566289969
1421117549.9776187,-372613.0833035466,-102.8503566289969
1421117550.9776187,-372715.93366017553,-102.8503566289969
1421117551.9776187,-372818.7840168045,-102.8503566289969
1421117552.9776187,-372921.6343734334,-102.8503566289969
1421117553.9776187,-373024.48473006237,-102.8503566289969
1421117554.9776187,-373127.3350866913,-102.8503566289969
1421117555.9776187,-373230.18544332025,-102.8503566289969
1421117556.9776187,-373333.0357999492,-102.8503566289969
1421117557.9776187,-373435.88615657814,-102.8503566289969
1421117558.9776187,-373538.7365132071,-102.8503566289969
1421117559.9776187,-373641.586869836,-102.8503566289969
1421117560.9776187,-373744.437226465,-102.8503566289969
1421117561.9776187,-373847.2875830939,-102.8503566289969
1421117562.9776187,-373950.13793972286,-102.8503566289969
1421117563.9776187,-374052.9882963518,-102.8503566289969
1421117564.9776187,-374155.83865298075,-102.8503566289969
1421117565.9776187,-374258.6890096097,-102.8503566289969
1421117566.9776187,-374361.53936623863,-102.8503566289969
1421117567.9776187,-374464.3897228676,-102.8503566289969
1421117568.9776187,-374567.2400794965,-102.8503566289969
1421117569.9776187,-374670.09043612547,-102.8503566289969
1421117570.9776187,-374772.9407927544,-102.8503566289969
1421117571.9776187,-374875.79114938335,-102.8503566289969
1421117572.9776187,-374978.6415060123,-102.8503566289969
1421117573.9776187,-375081.49186264124,-102.8503566289969
1421117574.9776187,-375184.3422192702,-102.8503566289969
1421117575.9776187,-375287.1925758991,-102.8503566289969
1421117576.9776187,-375390.0429325281,-102.8503566289969
1421117577.9776187,-375492.893289157,-102.8503566289969
1421117578.9776187,-375595.74364578596,-102.8503566289969
1421117579.9776187,-375698.5940024149,-102.8503566289969
1421117580.9776187,-375801.44435904385,-102.8503566289969
1421117581.9776187,-375904.2947156728,-102.8503566289969
1421117582.9776187,-376007.14507230173,-102.8503566289969
1421117583.9776187,-376109.9954289307,-102.8503566289969
1421117584.9776187,-376212.8457855596,-102.8503566289969
1421117585.9776187,-376315.69614218856,-102.8503566289969
1421117586.9776187,-376418.5464988175,-102.8503566289969
1421117587.9776187,-376521.39685544645,-102.8503566289969
1421117588.9776187,-376624.2472120754,-102.8503566289969
1421117589.9776187,-376727.09756870434,-102.8503566289969
1421117590.9776187,-376829.9479253333,-102.8503566289969
1421117591.9776187,-376932.7982819622,-102.8503566289969
1421117592.9776187,-377035.64863859117,-102.8503566289969
1421117593.9776187,-377138.4989952201,-102.8503566289969
1421117594.9776187,-377241.34935184906,-102.8503566289969
1421117595.9776187,-377344.199708478,-102.8503566289969
1421117596.9776187,-377447.05006510695,-102.8503566289969
1421117597.9776187,-377549.9004217359,-102.8503566289969
1421117598.9776187,-377652.75077836483,-102.8503566289969
1421117599.9776187,-377755.6011349938,-102.8503566289969
1421117600.9776187,-377858.4514916227,-102.8503566289969
1421117601.9776187,-377961.30184825166,-102.8503566289969
1421117602.9776187,-378064.1522048806,-102.8503566289969
1421117603.9776187,-378167.00256150955,-102.8503566289969
1421117604.9776187,-378269.8529181385,-102.8503566289969
1421117605.9776187,-378372.70327476744,-102.8503566289969
1421117606.9776187,-378475.5536313964,-102.8503566289969
1421117607.9776187,-378578.4039880253,-102.8503566289969
1421117608.9776187,-378681.25434465427,-102.8503566289969
1421117609.9776187,-378784.1047012832,-102.8503566289969
1421117610.9776187,-378886.95505791216,-102.8503566289969
1421117611.9776187,-378989.8054145411,-102.8503566289969
1421117612.9776187,-379092.65577117004,-102.8503566289969
1421117613.9776187,-379195.506127799,-102.8503566289969
1421117614.9776187,-379298.35648442793,-102.8503566289969
1421117615.9776187,-379401.2068410569,-102.8503566289969
1421117616.9776187,-379504.0571976858,-102.8503566289969
1421117617.9776187,-379606.90755431476,-102.8503566289969
1421117618.9776187,-379709.7579109437,-102.8503566289969
1421117619.9776187,-379812.60826757265,-102.8503566289969
1421117620.9776187,-379915.4586242016,-102.8503566289969
1421117621.9776187,-380018.30898083054,-102.8503566289969
1421117622.9776187,-380121.1593374595,-102.8503566289969
1421117623.9776187,-380224.0096940884,-102.8503566289969
1421117624.9776187,-380326.86005071737,-102.8503566289969
1421117625.9776187,-380429.7104073463,-102.8503566289969
1421117626.9776187,-380532.56076397526,-102.8503566289969
1421117627.9776187,-380635.4111206042,-102.8503566289969
1421117628.9776187,-380738.26147723314,-102.8503566289969
1421117629.9776187,-380841.1118338621,-102.8503566289969
1421117630.9776187,-380943.96219049103,-102.8503566289969
1421117631.9776187,-381046.81254712,-102.8503566289969
1421117632.9776187,-381149.6629037489,-102.8503566289969
1421117633.9776187,-381252.51326037786,-102.8503566289969
1421117634.9776187,-381355.3636170068,-102.8503566289969
1421117635.9776187,-381458.21397363575,-102.8503566289969
1421117636.9776187,-381561.0643302647,-102.8503566289969
1421117637.9776187,-381663.91468689364,-102.8503566289969
1421117638.9776187,-381766.7650435226,-102.8503566289969
1421117639.9776187,-381869.6154001515,-102.8503566289969
1421117640.9776187,-381972.46575678047,-102.8503566289969
1421117641.9776187,-382075.3161134094,-102.8503566289969
1421117642.9776187,-382178.16647003836,-102.8503566289969
1421117643.9776187,-382281.0168266673,-102.8503566289969
1421117644.9776187,-382383.86718329624,-102.8503566289969
1421117645.9776187,-382486.7175399252,-102.8503566289969
1421117646.9776187,-382589.56789655413,-102.8503566289969
1421117647.9776187,-382692.4182531831,-102.8503566289969
1421117648.9776187,-382795.268609812,-102.8503566289969
1421117649.9776187,-382898.11896644096,-102.8503566289969
1421117650.9776187,-383000.9693230699,-102.8503566289969
1421117651.9776187,-383103.81967969885,-102.8503566289969
1421117652.9776187,-383206.6700363278,-102.8503566289969
1421117653.9776187,-383309.52039295674,-102.8503566289969
1421117654.9776187,-383412.3707495857,-102.8503566289969
1421117655.9776187,-383515.2211062146,-102.8503566289969
1421117656.9776187,-383618.07146284357,-102.8503566289969
1421117657.9776187,-383720.9218194725,-102.8503566289969
1421117658.9776187,-383823.77217610145,-102.8503566289969
1421117659.9776187,-383926.6225327304,-102.8503566289969
1421117660.9776187,-384029.47288935934,-102.8503566289969
1421117661.9776187,-384132.3232459883,-102.8503566289969
1421117662.9776187,-384235.17360261723,-102.8503566289969
1421117663.9776187,-384338.0239592462,-102.8503566289969
1421117664.9776187,-384440.8743158751,-102.8503566289969
1421117665.9776187,-384543.72467250406,-102.8503566289969
1421117666.9776187,-384646.575029133,-102.8503566289969
1421117667.9776187,-384749.42538576195,-102.8503566289969
1421117668.9776187,-384852.2757423909,-102.8503566289969
1421117669.9776187,-384955.12609901984,-102.8503566289969
1421117670.9776187,-385057.9764556488,-102.8503566289969
1421117671.9776187,-385160.8268122777,-102.8503566289969
1421117672.9776187,-385263.67716890667,-102.8503566289969
1421117673.9776187,-385366.5275255356,-102.8503566289969
1421117674.9776187,-385469.37788216455,-102.8503566289969
1421117675.9776187,-385572.2282387935,-102.8503566289969
1421117676.9776187,-385675.07859542244,-102.8503566289969
1421117677.9776187,-385777.9289520514,-102.8503566289969
1421117678.9776187,-385880.7793086803,-102.8503566289969
1421117679.9776187,-385983.6296653093,-102.8503566289969
1421117680.9776187,-386086.4800219382,-102.8503566289969
1421117681.9776187,-386189.33037856716,-102.8503566289969
1421117682.9776187,-386292.1807351961,-102.8503566289969
1421117683.9776187,-386395.03109182505,-102.8503566289969
1421117684.9776187,-386497.881448454,-102.8503566289969
1421117685.9776187,-386600.73180508293,-102.8503566289969
1421117686.9776187,-386703.5821617119,-102.8503566289969
1421117687.9776187,-386806.4325183408,-102.8503566289969
1421117688.9776187,-386909.28287496977,-102.8503566289969
1421117689.9776187,-387012.1332315987,-102.8503566289969
1421117690.9776187,-387114.98358822765,-102.8503566289969
1421117691.9776187,-387217.8339448566,-102.8503566289969
1421117692.9776187,-387320.68430148554,-102.8503566289969
1421117693.9776187,-387423.5346581145,-102.8503566289969
1421117694.9776187,-387526.3850147434,-102.8503566289969
1421117695.9776187,-387629.2353713724,-102.8503566289969
1421117696.9776187,-387732.0857280013,-102.8503566289969
1421117697.9776187,-387834.93608463026,-102.8503566289969
1421117698.9776187,-387937.7864412592,-102.8503566289969
1421117699.9776187,-388040.63679788815,-102.8503566289969
1421117700.9776187,-388143.4871545171,-102.8503566289969
1421117701.9776187,-388246.33751114603,-102.8503566289969
1421117702.9776187,-388349.187867775,-102.8503566289969
1421117703.9776187,-388452.0382244039,-102.8503566289969
1421117704.9776187,-388554.88858103286,-102.8503566289969
1421117705.9776187,-388657.7389376618,-102.8503566289969
1421117706.9776187,-388760.58929429075,-102.8503566289969
1421117707.9776187,-388863.4396509197,-102.8503566289969
1421117708.9776187,-388966.29000754864,-102.8503566289969
1421117709.9776187,-389069.1403641776,-102.8503566289969
1421117710.9776187,-389171.9907208065,-102.8503566289969
1421117711.9776187,-389274.84107743547,-102.8503566289969
1421117712.9776187,-389377.6914340644,-102.8503566289969
1421117713.9776187,-389480.54179069336,-102.8503566289969
1421117714.9776187,-389583.3921473223,-102.8503566289969
1421117715.9776187,-389686.24250395125,-102.8503566289969
1421117716.9776187,-389789.0928605802,-102.8503566289969
1421117717.9776187,-389891.94321720913,-102.8503566289969
1421117718.9776187,-389994.7935738381,-102.8503566289969
1421117719.9776187,-390097.643930467,-102.8503566289969
1421117720.9776187,-390200.49428709596,-102.8503566289969
1421117721.9776187,-390303.3446437249,-102.8503566289969
1421117722.9776187,-390406.19500035385,-102.8503566289969
1421117723.9776187,-390509.0453569828,-102.8503566289969
1421117724.9776187,-390611.89571361174,-102.8503566289969
1421117725.9776187,-390714.7460702407,-102.8503566289969
1421117726.9776187,-390817.5964268696,-102.8503566289969
1421117727.9776187,-390920.44678349857,-102.8503566289969
1421117728.9776187,-391023.2971401275,-102.8503566289969
1421117729.9776187,-391126.14749675646,-102.8503566289969
1421117730.9776187,-391228.9978533854,-102.8503566289969
1421117731.9776187,-391331.84821001434,-102.8503566289969
1421117732.9776187,-391434.6985666433,-102.8503566289969
1421117733.9776187,-391537.54892327223,-102.8503566289969
