rxTime,signal,svId,Toe,Toc,iodNav,iodE,iodC
1420992057.4370234,2,3,315600,315600,18,0,0
1420992057.4370234,2,7,315600,315600,18,0,0
1420992058.4370234,2,15,315600,315600,18,0,0
1420992066.4370234,0,24,324000,324000,0,23,23
1420992067.4370234,2,3,315600,315600,18,0,0
1420992067.4370234,2,7,315600,315600,18,0,0
1420992068.4370234,2,15,315600,315600,18,0,0
1420992075.4370234,2,7,316200,316200,19,0,0
1420992076.4370234,2,15,316200,316200,19,0,0
1420992081.4370234,3,15,315600,315600,18,0,0
1420992087.4370234,2,3,315600,315600,18,0,0
1420992087.4370234,2,7,316200,316200,19,0,0
1420992088.4370234,2,15,316200,316200,19,0,0
1420992090.4370234,3,7,315600,315600,18,0,0
1420992097.4370234,2,3,315600,315600,18,0,0
1420992097.4370234,2,7,316200,316200,19,0,0
1420992098.4370234,2,15,316200,316200,19,0,0
1420992101.4370234,2,3,315600,315600,18,0,0
1420992101.4370234,2,7,316200,316200,19,0,0
1420992102.4370234,2,15,316200,316200,19,0,0
1420992105.4370234,2,3,316200,316200,19,0,0
1420992117.4370234,2,3,316200,316200,19,0,0
1420992117.4370234,2,7,316200,316200,19,0,0
1420992118.4370234,2,15,316200,316200,19,0,0
1420992126.4370234,0,10,324000,324000,0,11,11
1420992127.4370234,2,3,316200,316200,19,0,0
1420992127.4370234,2,7,316200,316200,19,0,0
1420992128.4370234,2,15,316200,316200,19,0,0
1420992128.4370234,1,27,322200,322200,0,0,0
1420992134.4370234,1,10,322200,322200,0,0,0
1420992140.4370234,3,3,316200,316200,19,0,0
1420992140.4370234,3,7,316200,316200,19,0,0
1420992141.4370234,3,15,316200,316200,19,0,0
1420992147.4370234,2,3,316200,316200,19,0,0
1420992147.4370234,2,7,316200,316200,19,0,0
1420992148.4370234,2,15,316200,316200,19,0,0
1420992157.4370234,2,3,316200,316200,19,0,0
1420992157.4370234,2,7,316200,316200,19,0,0
1420992158.4370234,2,15,316200,316200,19,0,0
1420992161.4370234,2,3,316200,316200,19,0,0
1420992161.4370234,2,7,316200,316200,19,0,0
1420992162.4370234,2,15,316200,316200,19,0,0
1420992163.4370234,1,32,322200,322200,0,0,0
1420992177.4370234,2,3,316200,316200,19,0,0
1420992177.4370234,2,7,316200,316200,19,0,0
1420992178.4370234,2,15,316200,316200,19,0,0
1420992187.4370234,2,3,316200,316200,19,0,0
1420992187.4370234,2,7,316200,316200,19,0,0
1420992188.4370234,2,15,316200,316200,19,0,0
1420992207.4370234,2,3,316200,316200,19,0,0
1420992207.4370234,2,7,316200,316200,19,0,0
1420992208.4370234,2,15,316200,316200,19,0,0
1420992217.4370234,2,3,316200,316200,19,0,0
1420992217.4370234,2,7,316200,316200,19,0,0
1420992218.4370234,2,15,316200,316200,19,0,0
1420992221.4370234,2,3,316200,316200,19,0,0
1420992222.4370234,2,7,316200,316200,19,0,0
1420992222.4370234,2,15,316200,316200,19,0,0
1420992234.4370234,0,16,324000,324000,0,70,70
1420992234.4370234,0,27,324000,324000,0,115,115
1420992234.4370234,0,10,324000,324000,0,11,11
1420992235.4370234,0,32,324000,324000,0,24,24
1420992237.4370234,2,3,316200,316200,19,0,0
1420992238.4370234,2,7,316200,316200,19,0,0
1420992238.4370234,2,15,316200,316200,19,0,0
1420992247.4370234,2,3,316200,316200,19,0,0
1420992248.4370234,2,7,316200,316200,19,0,0
1420992248.4370234,2,15,316200,316200,19,0,0
1420992267.4370234,2,3,316200,316200,19,0,0
1420992268.4370234,2,7,316200,316200,19,0,0
1420992268.4370234,2,15,316200,316200,19,0,0
1420992277.4370234,2,3,316200,316200,19,0,0
1420992278.4370234,2,7,316200,316200,19,0,0
1420992278.4370234,2,15,316200,316200,19,0,0
1420992281.4370234,2,3,316200,316200,19,0,0
1420992282.4370234,2,7,316200,316200,19,0,0
1420992282.4370234,2,15,316200,316200,19,0,0
1420992297.4370234,2,3,316200,316200,19,0,0
1420992298.4370234,2,7,316200,316200,19,0,0
1420992298.4370234,2,15,316200,316200,19,0,0
1420992307.4370234,2,3,316200,316200,19,0,0
1420992308.4370234,2,7,316200,316200,19,0,0
1420992308.4370234,2,15,316200,316200,19,0,0
1420992327.4370234,2,3,316200,316200,19,0,0
1420992328.4370234,2,7,316200,316200,19,0,0
1420992328.4370234,2,15,316200,316200,19,0,0
1420992337.4370234,2,3,316200,316200,19,0,0
1420992338.4370234,2,7,316200,316200,19,0,0
1420992338.4370234,2,15,316200,316200,19,0,0
1420992341.4370234,2,3,316200,316200,19,0,0
1420992342.4370234,2,7,316200,316200,19,0,0
1420992342.4370234,2,15,316200,316200,19,0,0
1420992344.4370234,1,27,322200,322200,0,0,0
1420992357.4370234,2,3,316200,316200,19,0,0
1420992358.4370234,2,7,316200,316200,19,0,0
1420992358.4370234,2,15,316200,316200,19,0,0
1420992367.4370234,2,3,316200,316200,19,0,0
1420992368.4370234,2,7,316200,316200,19,0,0
1420992368.4370234,2,15,316200,316200,19,0,0
1420992387.4370234,2,3,316200,316200,19,0,0
1420992388.4370234,2,7,316200,316200,19,0,0
1420992388.4370234,2,15,316200,316200,19,0,0
1420992397.4370234,2,3,316200,316200,19,0,0
1420992398.4370234,2,7,316200,316200,19,0,0
1420992398.4370234,2,15,316200,316200,19,0,0
1420992401.4370234,2,3,316200,316200,19,0,0
1420992402.4370234,2,7,316200,316200,19,0,0
1420992402.4370234,2,15,316200,316200,19,0,0
1420992417.4370234,2,3,316200,316200,19,0,0
1420992418.4370234,2,7,316200,316200,19,0,0
1420992418.4370234,2,15,316200,316200,19,0,0
1420992427.4370234,2,3,316200,316200,19,0,0
1420992428.4370234,2,7,316200,316200,19,0,0
1420992428.4370234,2,15,316200,316200,19,0,0
1420992447.4370234,2,3,316200,316200,19,0,0
1420992448.4370234,2,7,316200,316200,19,0,0
1420992448.4370234,2,15,316200,316200,19,0,0
1420992458.4370234,2,7,316200,316200,19,0,0
1420992458.4370234,2,15,316200,316200,19,0,0
1420992462.4370234,2,7,316200,316200,19,0,0
1420992462.4370234,2,15,316200,316200,19,0,0
1420992478.4370234,2,7,316200,316200,19,0,0
1420992478.4370234,2,15,316200,316200,19,0,0
