rxTime,signal,svId,Toe,Toc,iodNav,iodE,iodC
1426199459.436493,2,11,77400,77400,2,0,0
1426199469.436493,2,24,79800,79800,6,0,0
1426199469.436493,2,11,77400,77400,2,0,0
1426199477.436493,2,24,80400,80400,7,0,0
1426199489.436493,2,24,80400,80400,7,0,0
1426199489.436493,2,11,77400,77400,2,0,0
1426199499.436493,2,24,80400,80400,7,0,0
1426199499.436493,2,11,77400,77400,2,0,0
1426199503.436493,2,24,80400,80400,7,0,0
1426199503.436493,2,11,77400,77400,2,0,0
1426199519.436493,2,24,80400,80400,7,0,0
1426199519.436493,2,11,77400,77400,2,0,0
1426199529.436493,2,24,80400,80400,7,0,0
1426199529.436493,2,11,77400,77400,2,0,0
1426199542.436493,3,24,80400,80400,7,0,0
1426199549.436493,2,24,80400,80400,7,0,0
1426199549.436493,2,11,77400,77400,2,0,0
1426199559.436493,2,24,80400,80400,7,0,0
1426199559.436493,2,11,77400,77400,2,0,0
1426199563.436493,2,24,80400,80400,7,0,0
1426199563.436493,2,11,77400,77400,2,0,0
1426199579.436493,2,24,80400,80400,7,0,0
1426199579.436493,2,11,77400,77400,2,0,0
1426199589.436493,2,24,80400,80400,7,0,0
1426199589.436493,2,11,77400,77400,2,0,0
1426199609.436493,2,24,80400,80400,7,0,0
1426199609.436493,2,11,77400,77400,2,0,0
1426199619.436493,2,24,80400,80400,7,0,0
1426199619.436493,2,11,77400,77400,2,0,0
1426199623.436493,2,24,80400,80400,7,0,0
1426199623.436493,2,11,77400,77400,2,0,0
1426199639.436493,2,24,80400,80400,7,0,0
1426199639.436493,2,11,77400,77400,2,0,0
1426199649.436493,2,24,80400,80400,7,0,0
1426199649.436493,2,11,77400,77400,2,0,0
1426199669.436493,2,24,80400,80400,7,0,0
1426199669.436493,2,11,77400,77400,2,0,0
1426199679.436493,2,24,80400,80400,7,0,0
1426199679.436493,2,11,77400,77400,2,0,0
1426199683.436493,2,24,80400,80400,7,0,0
1426199683.436493,2,11,77400,77400,2,0,0
1426199699.436493,2,24,80400,80400,7,0,0
1426199699.436493,2,11,77400,77400,2,0,0
1426199709.436493,2,24,80400,80400,7,0,0
1426199709.436493,2,11,77400,77400,2,0,0
1426199729.436493,2,24,80400,80400,7,0,0
1426199729.436493,2,11,77400,77400,2,0,0
1426199739.436493,2,24,80400,80400,7,0,0
1426199739.436493,2,11,77400,77400,2,0,0
1426199743.436493,2,24,80400,80400,7,0,0
1426199743.436493,2,11,77400,77400,2,0,0
1426199759.436493,2,24,80400,80400,7,0,0
1426199759.436493,2,11,77400,77400,2,0,0
1426199769.436493,2,24,80400,80400,7,0,0
1426199769.436493,2,11,77400,77400,2,0,0
1426199789.436493,2,24,80400,80400,7,0,0
1426199789.436493,2,11,77400,77400,2,0,0
1426199799.436493,2,24,80400,80400,7,0,0
1426199799.436493,2,11,77400,77400,2,0,0
1426199803.436493,2,24,80400,80400,7,0,0
1426199803.436493,2,11,77400,77400,2,0,0
1426199819.436493,2,24,80400,80400,7,0,0
1426199819.436493,2,11,77400,77400,2,0,0
1426199829.436493,2,24,80400,80400,7,0,0
1426199829.436493,2,11,77400,77400,2,0,0
1426199849.436493,2,24,80400,80400,7,0,0
1426199849.436493,2,11,77400,77400,2,0,0
1426199859.436493,2,24,80400,80400,7,0,0
1426199859.436493,2,11,77400,77400,2,0,0
1426199863.436493,2,24,80400,80400,7,0,0
1426199863.436493,2,11,77400,77400,2,0,0
1426199879.436493,2,24,80400,80400,7,0,0
1426199879.436493,2,11,77400,77400,2,0,0
1426199889.436493,2,24,80400,80400,7,0,0
1426199889.436493,2,11,77400,77400,2,0,0
1426199909.436493,2,24,80400,80400,7,0,0
1426199909.436493,2,11,77400,77400,2,0,0
1426199919.436493,2,24,80400,80400,7,0,0
1426199919.436493,2,11,77400,77400,2,0,0
1426199923.436493,2,24,80400,80400,7,0,0
1426199923.436493,2,11,77400,77400,2,0,0
1426199935.436493,0,12,86400,86400,0,64,64
1426199939.436493,2,24,80400,80400,7,0,0
1426199939.436493,2,11,77400,77400,2,0,0
1426199949.436493,2,24,80400,80400,7,0,0
1426199949.436493,2,11,77400,77400,2,0,0
1426199969.436493,2,24,80400,80400,7,0,0
1426199969.436493,2,11,77400,77400,2,0,0
1426199979.436493,2,24,80400,80400,7,0,0
1426199979.436493,2,11,77400,77400,2,0,0
1426199983.436493,2,24,80400,80400,7,0,0
1426199983.436493,2,11,77400,77400,2,0,0
1426199999.436493,2,24,80400,80400,7,0,0
1426199999.436493,2,11,77400,77400,2,0,0
1426200009.436493,2,24,80400,80400,7,0,0
1426200009.436493,2,11,77400,77400,2,0,0
1426200029.436493,2,24,80400,80400,7,0,0
1426200029.436493,2,11,77400,77400,2,0,0
1426200039.436493,2,24,80400,80400,7,0,0
1426200039.436493,2,11,77400,77400,2,0,0
1426200043.436493,2,24,80400,80400,7,0,0
1426200043.436493,2,11,77400,77400,2,0,0
1426200059.436493,2,24,80400,80400,7,0,0
1426200059.436493,2,11,77400,77400,2,0,0
1426200069.436493,2,24,80400,80400,7,0,0
1426200069.436493,2,11,77400,77400,2,0,0
1426200077.436493,2,24,81000,81000,8,0,0
1426200089.436493,2,24,81000,81000,8,0,0
1426200089.436493,2,11,77400,77400,2,0,0
1426200099.436493,2,24,81000,81000,8,0,0
1426200099.436493,2,11,77400,77400,2,0,0
1426200103.436493,2,24,81000,81000,8,0,0
1426200103.436493,2,11,77400,77400,2,0,0
1426200119.436493,2,24,81000,81000,8,0,0
1426200119.436493,2,11,77400,77400,2,0,0
1426200129.436493,2,24,81000,81000,8,0,0
1426200129.436493,2,11,77400,77400,2,0,0
1426200142.436493,3,24,81000,81000,8,0,0
1426200149.436493,2,24,81000,81000,8,0,0
1426200149.436493,2,11,77400,77400,2,0,0
1426200159.436493,2,24,81000,81000,8,0,0
1426200159.436493,2,11,77400,77400,2,0,0
1426200163.436493,2,24,81000,81000,8,0,0
1426200163.436493,2,11,77400,77400,2,0,0
1426200179.436493,2,24,81000,81000,8,0,0
1426200179.436493,2,11,77400,77400,2,0,0
1426200189.436493,2,24,81000,81000,8,0,0
1426200189.436493,2,11,77400,77400,2,0,0
1426200206.436493,1,25,84600,84600,0,0,0
1426200209.436493,2,24,81000,81000,8,0,0
1426200209.436493,2,11,77400,77400,2,0,0
1426200219.436493,2,24,81000,81000,8,0,0
1426200219.436493,2,11,77400,77400,2,0,0
1426200223.436493,2,24,81000,81000,8,0,0
1426200223.436493,2,11,77400,77400,2,0,0
1426200239.436493,2,24,81000,81000,8,0,0
1426200239.436493,2,11,77400,77400,2,0,0
1426200249.436493,2,24,81000,81000,8,0,0
1426200249.436493,2,11,77400,77400,2,0,0
1426200259.436493,0,25,86400,86400,0,74,74
1426200269.436493,2,24,81000,81000,8,0,0
1426200269.436493,2,11,77400,77400,2,0,0
1426200279.436493,2,24,81000,81000,8,0,0
1426200279.436493,2,11,77400,77400,2,0,0
1426200283.436493,2,24,81000,81000,8,0,0
1426200283.436493,2,11,77400,77400,2,0,0
1426200299.436493,2,24,81000,81000,8,0,0
1426200299.436493,2,11,77400,77400,2,0,0
1426200309.436493,2,24,81000,81000,8,0,0
1426200309.436493,2,11,77400,77400,2,0,0
1426200329.436493,2,24,81000,81000,8,0,0
1426200329.436493,2,11,77400,77400,2,0,0
1426200339.436493,2,24,81000,81000,8,0,0
1426200339.436493,2,11,77400,77400,2,0,0
1426200343.436493,2,24,81000,81000,8,0,0
1426200343.436493,2,11,77400,77400,2,0,0
1426200359.436493,2,24,81000,81000,8,0,0
1426200359.436493,2,11,77400,77400,2,0,0
1426200369.436493,2,24,81000,81000,8,0,0
1426200369.436493,2,11,77400,77400,2,0,0
1426200389.436493,2,24,81000,81000,8,0,0
1426200389.436493,2,11,77400,77400,2,0,0
1426200399.436493,2,24,81000,81000,8,0,0
1426200399.436493,2,11,77400,77400,2,0,0
1426200403.436493,2,24,81000,81000,8,0,0
1426200403.436493,2,11,77400,77400,2,0,0
1426200419.436493,2,24,81000,81000,8,0,0
1426200419.436493,2,11,77400,77400,2,0,0
1426200429.436493,2,24,81000,81000,8,0,0
1426200429.436493,2,11,77400,77400,2,0,0
1426200449.436493,2,24,81000,81000,8,0,0
1426200449.436493,2,11,77400,77400,2,0,0
1426200459.436493,2,24,81000,81000,8,0,0
1426200459.436493,2,11,77400,77400,2,0,0
1426200463.436493,2,24,81000,81000,8,0,0
1426200463.436493,2,11,77400,77400,2,0,0
1426200479.436493,2,24,81000,81000,8,0,0
1426200479.436493,2,11,77400,77400,2,0,0
1426200489.436493,2,24,81000,81000,8,0,0
1426200489.436493,2,11,77400,77400,2,0,0
1426200509.436493,2,24,81000,81000,8,0,0
1426200509.436493,2,11,77400,77400,2,0,0
1426200519.436493,2,24,81000,81000,8,0,0
1426200519.436493,2,11,77400,77400,2,0,0
1426200523.436493,2,24,81000,81000,8,0,0
1426200523.436493,2,11,77400,77400,2,0,0
1426200539.436493,2,24,81000,81000,8,0,0
1426200539.436493,2,11,77400,77400,2,0,0
1426200549.436493,2,24,81000,81000,8,0,0
1426200549.436493,2,11,77400,77400,2,0,0
1426200569.436493,2,24,81000,81000,8,0,0
1426200569.436493,2,11,77400,77400,2,0,0
1426200579.436493,2,24,81000,81000,8,0,0
1426200579.436493,2,11,77400,77400,2,0,0
1426200583.436493,2,24,81000,81000,8,0,0
1426200583.436493,2,11,77400,77400,2,0,0
1426200599.436493,2,24,81000,81000,8,0,0
1426200599.436493,2,11,77400,77400,2,0,0
1426200609.436493,2,24,81000,81000,8,0,0
1426200609.436493,2,11,77400,77400,2,0,0
1426200629.436493,2,24,81000,81000,8,0,0
1426200629.436493,2,11,77400,77400,2,0,0
1426200639.436493,2,24,81000,81000,8,0,0
1426200639.436493,2,11,77400,77400,2,0,0
1426200643.436493,2,24,81000,81000,8,0,0
1426200643.436493,2,11,77400,77400,2,0,0
