rxTime,signal,svId,Toe,Toc,iodNav,iodE,iodC
1421818628.8592706,2,33,537600,537600,7,0,0
1421818648.8592706,2,33,537600,537600,7,0,0
1421818658.8592706,2,33,537600,537600,7,0,0
1421818662.8592706,2,33,537600,537600,7,0,0
1421818678.8592706,2,33,537600,537600,7,0,0
1421818688.8592706,2,33,537600,537600,7,0,0
1421818708.8592706,2,33,537600,537600,7,0,0
1421818718.8592706,2,33,537600,537600,7,0,0
1421818722.8592706,2,33,537600,537600,7,0,0
1421818738.8592706,2,33,537600,537600,7,0,0
1421818748.8592706,2,33,537600,537600,7,0,0
1421818768.8592706,2,33,537600,537600,7,0,0
1421818778.8592706,2,33,537600,537600,7,0,0
1421818782.8592706,2,33,537600,537600,7,0,0
1421818798.8592706,2,33,537600,537600,7,0,0
1421818808.8592706,2,33,537600,537600,7,0,0
1421818828.8592706,2,33,537600,537600,7,0,0
1421818838.8592706,2,33,537600,537600,7,0,0
1421818842.8592706,2,33,537600,537600,7,0,0
1421818858.8592706,2,33,537600,537600,7,0,0
1421818868.8592706,2,33,537600,537600,7,0,0
1421818876.8592706,2,33,538200,538200,8,0,0
1421818888.8592706,2,33,538200,538200,8,0,0
1421818898.8592706,2,33,538200,538200,8,0,0
1421818902.8592706,2,33,538200,538200,8,0,0
1421818918.8592706,2,33,538200,538200,8,0,0
1421818928.8592706,2,33,538200,538200,8,0,0
1421818941.8592706,3,33,538200,538200,8,0,0
1421818948.8592706,2,33,538200,538200,8,0,0
1421818958.8592706,2,33,538200,538200,8,0,0
1421818962.8592706,2,33,538200,538200,8,0,0
1421818978.8592706,2,33,538200,538200,8,0,0
1421818988.8592706,2,33,538200,538200,8,0,0
1421819008.8592706,2,33,538200,538200,8,0,0
1421819018.8592706,2,33,538200,538200,8,0,0
1421819022.8592706,2,33,538200,538200,8,0,0
1421819038.8592706,2,33,538200,538200,8,0,0
1421819048.8592706,2,33,538200,538200,8,0,0
1421819068.8592706,2,33,538200,538200,8,0,0
1421819078.8592706,2,33,538200,538200,8,0,0
1421819082.8592706,2,33,538200,538200,8,0,0
1421819098.8592706,2,33,538200,538200,8,0,0
1421819108.8592706,2,33,538200,538200,8,0,0
1421819128.8592706,2,33,538200,538200,8,0,0
1421819138.8592706,2,33,538200,538200,8,0,0
1421819142.8592706,2,33,538200,538200,8,0,0
1421819158.8592706,2,33,538200,538200,8,0,0
1421819168.8592706,2,33,538200,538200,8,0,0
1421819188.8592706,2,33,538200,538200,8,0,0
1421819198.8592706,2,33,538200,538200,8,0,0
1421819202.8592706,2,33,538200,538200,8,0,0
1421819222.8592706,2,33,539191,539191,0,0,0
1421819228.8592706,2,33,539191,539191,0,0,0
1421819236.8592706,2,33,538200,538200,8,0,0
1421819248.8592706,2,33,538200,538200,8,0,0
1421819258.8592706,2,33,538200,538200,8,0,0
1421819262.8592706,2,33,538200,538200,8,0,0
1421819278.8592706,2,33,538200,538200,8,0,0
1421819288.8592706,2,33,538200,538200,8,0,0
1421819291.8592706,3,33,538200,538200,8,0,0
1421819308.8592706,2,33,538200,538200,8,0,0
1421819317.8592706,1,4,538200,538200,0,0,0
1421819318.8592706,2,33,538200,538200,8,0,0
1421819322.8592706,2,33,538200,538200,8,0,0
1421819338.8592706,2,33,538200,538200,8,0,0
1421819348.8592706,2,33,538200,538200,8,0,0
1421819368.8592706,2,33,538200,538200,8,0,0
1421819378.8592706,2,33,538200,538200,8,0,0
1421819382.8592706,2,33,538200,538200,8,0,0
1421819398.8592706,2,33,538200,538200,8,0,0
1421819408.8592706,2,33,538200,538200,8,0,0
1421819428.8592706,2,33,538200,538200,8,0,0
1421819438.8592706,2,33,538200,538200,8,0,0
1421819442.8592706,2,33,538200,538200,8,0,0
1421819458.8592706,2,33,538200,538200,8,0,0
1421819461.8592706,3,33,538200,538200,8,0,0
1421819538.8592706,0,31,540000,540000,0,82,82
1421819718.8592706,0,21,540000,540000,0,62,62
1421819784.8592706,0,21,540000,540000,0,62,62
1421820018.8592706,0,21,547200,547200,0,63,63
1421820020.8592706,1,4,545400,545400,0,0,0
